p cnf 1591 79614
-950 972 0
-510 972 0
511 951 -973 0
-951 973 0
-511 973 0
512 952 -974 0
-952 974 0
-512 974 0
513 953 -975 0
-953 975 0
-513 975 0
514 954 -976 0
-954 976 0
-514 976 0
515 955 -977 0
-955 977 0
-515 977 0
516 956 -978 0
-956 978 0
-516 978 0
517 957 -979 0
-957 979 0
-517 979 0
518 958 -980 0
-958 980 0
-518 980 0
519 959 -981 0
-959 981 0
-519 981 0
520 960 -982 0
-960 982 0
-520 982 0
521 961 -983 0
-961 983 0
-521 983 0
522 962 -984 0
-962 984 0
-522 984 0
523 963 -985 0
-963 985 0
-523 985 0
524 964 -986 0
-964 986 0
-524 986 0
525 965 -987 0
-965 987 0
-525 987 0
526 966 -988 0
-966 988 0
-526 988 0
527 967 -989 0
-967 989 0
-527 989 0
528 968 -990 0
-968 990 0
-528 990 0
529 969 -991 0
-969 991 0
-529 991 0
530 970 -992 0
-970 992 0
-530 992 0
531 971 -993 0
-971 993 0
-531 993 0
532 972 -994 0
-972 994 0
-532 994 0
533 973 -995 0
-973 995 0
-533 995 0
534 974 -996 0
-974 996 0
-534 996 0
535 975 -997 0
-975 997 0
-535 997 0
536 976 -998 0
-976 998 0
-536 998 0
537 977 -999 0
-977 999 0
-537 999 0
538 978 -1000 0
-978 1000 0
-538 1000 0
539 979 -1001 0
-979 1001 0
-539 1001 0
540 980 -1002 0
-980 1002 0
-540 1002 0
541 981 -1003 0
-981 1003 0
-541 1003 0
542 982 -1004 0
-982 1004 0
-542 1004 0
543 983 -1005 0
-983 1005 0
-543 1005 0
544 984 -1006 0
-984 1006 0
-544 1006 0
545 985 -1007 0
-985 1007 0
-545 1007 0
546 986 -1008 0
-986 1008 0
-546 1008 0
547 987 -1009 0
-987 1009 0
-547 1009 0
548 988 -1010 0
-988 1010 0
-548 1010 0
549 989 -1011 0
-989 1011 0
-549 1011 0
550 990 -1012 0
-990 1012 0
-550 1012 0
551 991 -1013 0
-991 1013 0
-551 1013 0
552 992 -1014 0
-992 1014 0
-552 1014 0
553 993 -1015 0
-993 1015 0
-553 1015 0
554 994 -1016 0
-994 1016 0
-554 1016 0
555 995 -1017 0
-995 1017 0
-555 1017 0
556 996 -1018 0
-996 1018 0
-556 1018 0
557 997 -1019 0
-997 1019 0
-557 1019 0
558 998 -1020 0
-998 1020 0
-558 1020 0
559 999 -1021 0
-999 1021 0
-559 1021 0
560 1000 -1022 0
-1000 1022 0
-560 1022 0
561 1001 -1023 0
-1001 1023 0
-561 1023 0
562 1002 -1024 0
-1002 1024 0
-562 1024 0
563 1003 -1025 0
-1003 1025 0
-563 1025 0
564 1004 -1026 0
-1004 1026 0
-564 1026 0
565 1005 -1027 0
-1005 1027 0
-565 1027 0
566 1006 -1028 0
-1006 1028 0
-566 1028 0
567 1007 -1029 0
-1007 1029 0
-567 1029 0
568 1008 -1030 0
-1008 1030 0
-568 1030 0
569 1009 -1031 0
-1009 1031 0
-569 1031 0
570 1010 -1032 0
-1010 1032 0
-570 1032 0
571 1011 -1033 0
-1011 1033 0
-571 1033 0
572 1012 -1034 0
-1012 1034 0
-572 1034 0
573 1013 -1035 0
-1013 1035 0
-573 1035 0
574 1014 -1036 0
-1014 1036 0
-574 1036 0
575 1015 -1037 0
-1015 1037 0
-575 1037 0
576 1016 -1038 0
-1016 1038 0
-576 1038 0
577 1017 -1039 0
-1017 1039 0
-577 1039 0
578 1018 -1040 0
-1018 1040 0
-578 1040 0
579 1019 -1041 0
-1019 1041 0
-579 1041 0
580 1020 -1042 0
-1020 1042 0
-580 1042 0
581 1021 -1043 0
-1021 1043 0
-581 1043 0
582 1022 -1044 0
-1022 1044 0
-582 1044 0
583 1023 -1045 0
-1023 1045 0
-583 1045 0
584 1024 -1046 0
-1024 1046 0
-584 1046 0
585 1025 -1047 0
-1025 1047 0
-585 1047 0
586 1026 -1048 0
-1026 1048 0
-586 1048 0
587 1027 -1049 0
-1027 1049 0
-587 1049 0
588 1028 -1050 0
-1028 1050 0
-588 1050 0
589 1029 -1051 0
-1029 1051 0
-589 1051 0
590 1030 -1052 0
-1030 1052 0
-590 1052 0
591 1031 -1053 0
-1031 1053 0
-591 1053 0
592 1032 -1054 0
-1032 1054 0
-592 1054 0
593 1033 -1055 0
-1033 1055 0
-593 1055 0
594 1034 -1056 0
-1034 1056 0
-594 1056 0
595 1035 -1057 0
-1035 1057 0
-595 1057 0
596 1036 -1058 0
-1036 1058 0
-596 1058 0
597 1037 -1059 0
-1037 1059 0
-597 1059 0
598 1038 -1060 0
-1038 1060 0
-598 1060 0
599 1039 -1061 0
-1039 1061 0
-599 1061 0
600 1040 -1062 0
-1040 1062 0
-600 1062 0
601 1041 -1063 0
-1041 1063 0
-601 1063 0
602 1042 -1064 0
-1042 1064 0
-602 1064 0
603 1043 -1065 0
-1043 1065 0
-603 1065 0
604 1044 -1066 0
-1044 1066 0
-604 1066 0
605 1045 -1067 0
-1045 1067 0
-605 1067 0
606 1046 -1068 0
-1046 1068 0
-606 1068 0
607 1047 -1069 0
-1047 1069 0
-607 1069 0
608 1048 -1070 0
-1048 1070 0
-608 1070 0
609 1049 -1071 0
-1049 1071 0
-609 1071 0
610 1050 -1072 0
-1050 1072 0
-610 1072 0
611 1051 -1073 0
-1051 1073 0
-611 1073 0
612 1052 -1074 0
-1052 1074 0
-612 1074 0
613 1053 -1075 0
-1053 1075 0
-613 1075 0
614 1054 -1076 0
-1054 1076 0
-614 1076 0
615 1055 -1077 0
-1055 1077 0
-615 1077 0
616 1056 -1078 0
-1056 1078 0
-616 1078 0
617 1057 -1079 0
-1057 1079 0
-617 1079 0
618 1058 -1080 0
-1058 1080 0
-618 1080 0
619 1059 -1081 0
-1059 1081 0
-619 1081 0
620 1060 -1082 0
-1060 1082 0
-620 1082 0
621 1061 -1083 0
-1061 1083 0
-621 1083 0
622 1062 -1084 0
-1062 1084 0
-622 1084 0
623 1063 -1085 0
-1063 1085 0
-623 1085 0
624 1064 -1086 0
-1064 1086 0
-624 1086 0
625 1065 -1087 0
-1065 1087 0
-625 1087 0
626 1066 -1088 0
-1066 1088 0
-626 1088 0
627 1067 -1089 0
-1067 1089 0
-627 1089 0
628 1068 -1090 0
-1068 1090 0
-628 1090 0
629 1069 -1091 0
-1069 1091 0
-629 1091 0
630 1070 -1092 0
-1070 1092 0
-630 1092 0
631 1071 -1093 0
-1071 1093 0
-631 1093 0
632 1072 -1094 0
-1072 1094 0
-632 1094 0
633 1073 -1095 0
-1073 1095 0
-633 1095 0
634 1074 -1096 0
-1074 1096 0
-634 1096 0
635 1075 -1097 0
-1075 1097 0
-635 1097 0
636 1076 -1098 0
-1076 1098 0
-636 1098 0
637 1077 -1099 0
-1077 1099 0
-637 1099 0
638 1078 -1100 0
-1078 1100 0
-638 1100 0
639 1079 -1101 0
-1079 1101 0
-639 1101 0
640 1080 -1102 0
-1080 1102 0
-640 1102 0
641 1081 -1103 0
-1081 1103 0
-641 1103 0
642 1082 -1104 0
-1082 1104 0
-642 1104 0
643 1083 -1105 0
-1083 1105 0
-643 1105 0
644 1084 -1106 0
-1084 1106 0
-644 1106 0
645 1085 -1107 0
-1085 1107 0
-645 1107 0
646 1086 -1108 0
-1086 1108 0
-646 1108 0
647 1087 -1109 0
-1087 1109 0
-647 1109 0
648 1088 -1110 0
-1088 1110 0
-648 1110 0
649 1089 -1111 0
-1089 1111 0
-649 1111 0
650 1090 -1112 0
-1090 1112 0
-650 1112 0
651 1091 -1113 0
-1091 1113 0
-651 1113 0
652 1092 -1114 0
-1092 1114 0
-652 1114 0
653 1093 -1115 0
-1093 1115 0
-653 1115 0
654 1094 -1116 0
-1094 1116 0
-654 1116 0
655 1095 -1117 0
-1095 1117 0
-655 1117 0
656 1096 -1118 0
-1096 1118 0
-656 1118 0
657 1097 -1119 0
-1097 1119 0
-657 1119 0
658 1098 -1120 0
-1098 1120 0
-658 1120 0
681 1121 -1143 0
-1121 1143 0
-681 1143 0
682 1122 -1144 0
-1122 1144 0
-682 1144 0
683 1123 -1145 0
-1123 1145 0
-683 1145 0
684 1124 -1146 0
-1124 1146 0
-684 1146 0
685 1125 -1147 0
-1125 1147 0
-685 1147 0
686 1126 -1148 0
-1126 1148 0
-686 1148 0
687 1127 -1149 0
-1127 1149 0
-687 1149 0
688 1128 -1150 0
-1128 1150 0
-688 1150 0
689 1129 -1151 0
-1129 1151 0
-689 1151 0
690 1130 -1152 0
-1130 1152 0
-690 1152 0
691 1131 -1153 0
-1131 1153 0
-691 1153 0
692 1132 -1154 0
-1132 1154 0
-692 1154 0
693 1133 -1155 0
-1133 1155 0
-693 1155 0
694 1134 -1156 0
-1134 1156 0
-694 1156 0
695 1135 -1157 0
-1135 1157 0
-695 1157 0
696 1136 -1158 0
-1136 1158 0
-696 1158 0
697 1137 -1159 0
-1137 1159 0
-697 1159 0
698 1138 -1160 0
-1138 1160 0
-698 1160 0
699 1139 -1161 0
-1139 1161 0
-699 1161 0
700 1140 -1162 0
-1140 1162 0
-700 1162 0
701 1141 -1163 0
-1141 1163 0
-701 1163 0
702 1142 -1164 0
-1142 1164 0
-702 1164 0
703 1143 -1165 0
-1143 1165 0
-703 1165 0
704 1144 -1166 0
-1144 1166 0
-704 1166 0
705 1145 -1167 0
-1145 1167 0
-705 1167 0
706 1146 -1168 0
-1146 1168 0
-706 1168 0
707 1147 -1169 0
-1147 1169 0
-707 1169 0
708 1148 -1170 0
-1148 1170 0
-708 1170 0
709 1149 -1171 0
-1149 1171 0
-709 1171 0
710 1150 -1172 0
-1150 1172 0
-710 1172 0
711 1151 -1173 0
-1151 1173 0
-711 1173 0
712 1152 -1174 0
-1152 1174 0
-712 1174 0
713 1153 -1175 0
-1153 1175 0
-713 1175 0
714 1154 -1176 0
-1154 1176 0
-714 1176 0
715 1155 -1177 0
-1155 1177 0
-715 1177 0
716 1156 -1178 0
-1156 1178 0
-716 1178 0
717 1157 -1179 0
-1157 1179 0
-717 1179 0
718 1158 -1180 0
-1158 1180 0
-718 1180 0
719 1159 -1181 0
-1159 1181 0
-719 1181 0
720 1160 -1182 0
-1160 1182 0
-720 1182 0
721 1161 -1183 0
-1161 1183 0
-721 1183 0
722 1162 -1184 0
-1162 1184 0
-722 1184 0
723 1163 -1185 0
-1163 1185 0
-723 1185 0
724 1164 -1186 0
-1164 1186 0
-724 1186 0
725 1165 -1187 0
-1165 1187 0
-725 1187 0
726 1166 -1188 0
-1166 1188 0
-726 1188 0
727 1167 -1189 0
-1167 1189 0
-727 1189 0
728 1168 -1190 0
-1168 1190 0
-728 1190 0
729 1169 -1191 0
-1169 1191 0
-729 1191 0
730 1170 -1192 0
-1170 1192 0
-730 1192 0
731 1171 -1193 0
-1171 1193 0
-731 1193 0
732 1172 -1194 0
-1172 1194 0
-732 1194 0
733 1173 -1195 0
-1173 1195 0
-733 1195 0
734 1174 -1196 0
-1174 1196 0
-734 1196 0
735 1175 -1197 0
-1175 1197 0
-735 1197 0
736 1176 -1198 0
-1176 1198 0
-736 1198 0
737 1177 -1199 0
-1177 1199 0
-737 1199 0
738 1178 -1200 0
-1178 1200 0
-738 1200 0
739 1179 -1201 0
-1179 1201 0
-739 1201 0
740 1180 -1202 0
-1180 1202 0
-740 1202 0
741 1181 -1203 0
-1181 1203 0
-741 1203 0
742 1182 -1204 0
-1182 1204 0
-742 1204 0
743 1183 -1205 0
-1183 1205 0
-743 1205 0
744 1184 -1206 0
-1184 1206 0
-744 1206 0
745 1185 -1207 0
-1185 1207 0
-745 1207 0
746 1186 -1208 0
-1186 1208 0
-746 1208 0
747 1187 -1209 0
-1187 1209 0
-747 1209 0
748 1188 -1210 0
-1188 1210 0
-748 1210 0
749 1189 -1211 0
-1189 1211 0
-749 1211 0
750 1190 -1212 0
-1190 1212 0
-750 1212 0
751 1191 -1213 0
-1191 1213 0
-751 1213 0
752 1192 -1214 0
-1192 1214 0
-752 1214 0
753 1193 -1215 0
-1193 1215 0
-753 1215 0
754 1194 -1216 0
-1194 1216 0
-754 1216 0
755 1195 -1217 0
-1195 1217 0
-755 1217 0
756 1196 -1218 0
-1196 1218 0
-756 1218 0
757 1197 -1219 0
-1197 1219 0
-757 1219 0
758 1198 -1220 0
-1198 1220 0
-758 1220 0
759 1199 -1221 0
-1199 1221 0
-759 1221 0
760 1200 -1222 0
-1200 1222 0
-760 1222 0
761 1201 -1223 0
-1201 1223 0
-761 1223 0
762 1202 -1224 0
-1202 1224 0
-762 1224 0
763 1203 -1225 0
-1203 1225 0
-763 1225 0
764 1204 -1226 0
-1204 1226 0
-764 1226 0
765 1205 -1227 0
-1205 1227 0
-765 1227 0
766 1206 -1228 0
-1206 1228 0
-766 1228 0
767 1207 -1229 0
-1207 1229 0
-767 1229 0
768 1208 -1230 0
-1208 1230 0
-768 1230 0
769 1209 -1231 0
-1209 1231 0
-769 1231 0
770 1210 -1232 0
-1210 1232 0
-770 1232 0
771 1211 -1233 0
-1211 1233 0
-771 1233 0
772 1212 -1234 0
-1212 1234 0
-772 1234 0
773 1213 -1235 0
-1213 1235 0
-773 1235 0
774 1214 -1236 0
-1214 1236 0
-774 1236 0
775 1215 -1237 0
-1215 1237 0
-775 1237 0
776 1216 -1238 0
-1216 1238 0
-776 1238 0
777 1217 -1239 0
-1217 1239 0
-777 1239 0
778 1218 -1240 0
-1218 1240 0
-778 1240 0
779 1219 -1241 0
-1219 1241 0
-779 1241 0
780 1220 -1242 0
-1220 1242 0
-780 1242 0
781 1221 -1243 0
-1221 1243 0
-781 1243 0
782 1222 -1244 0
-1222 1244 0
-782 1244 0
783 1223 -1245 0
-1223 1245 0
-783 1245 0
784 1224 -1246 0
-1224 1246 0
-784 1246 0
785 1225 -1247 0
-1225 1247 0
-785 1247 0
786 1226 -1248 0
-1226 1248 0
-786 1248 0
787 1227 -1249 0
-1227 1249 0
-787 1249 0
788 1228 -1250 0
-1228 1250 0
-788 1250 0
789 1229 -1251 0
-1229 1251 0
-789 1251 0
790 1230 -1252 0
-1230 1252 0
-790 1252 0
791 1231 -1253 0
-1231 1253 0
-791 1253 0
792 1232 -1254 0
-1232 1254 0
-792 1254 0
793 1233 -1255 0
-1233 1255 0
-793 1255 0
794 1234 -1256 0
-1234 1256 0
-794 1256 0
795 1235 -1257 0
-1235 1257 0
-795 1257 0
796 1236 -1258 0
-1236 1258 0
-796 1258 0
797 1237 -1259 0
-1237 1259 0
-797 1259 0
798 1238 -1260 0
-1238 1260 0
-798 1260 0
799 1239 -1261 0
-1239 1261 0
-799 1261 0
800 1240 -1262 0
-1240 1262 0
-800 1262 0
801 1241 -1263 0
-1241 1263 0
-801 1263 0
802 1242 -1264 0
-1242 1264 0
-802 1264 0
803 1243 -1265 0
-1243 1265 0
-803 1265 0
804 1244 -1266 0
-1244 1266 0
-804 1266 0
805 1245 -1267 0
-1245 1267 0
-805 1267 0
806 1246 -1268 0
-1246 1268 0
-806 1268 0
807 1247 -1269 0
-1247 1269 0
-807 1269 0
808 1248 -1270 0
-1248 1270 0
-808 1270 0
809 1249 -1271 0
-1249 1271 0
-809 1271 0
810 1250 -1272 0
-1250 1272 0
-810 1272 0
811 1251 -1273 0
-1251 1273 0
-811 1273 0
812 1252 -1274 0
-1252 1274 0
-812 1274 0
813 1253 -1275 0
-1253 1275 0
-813 1275 0
814 1254 -1276 0
-1254 1276 0
-814 1276 0
815 1255 -1277 0
-1255 1277 0
-815 1277 0
816 1256 -1278 0
-1256 1278 0
-816 1278 0
817 1257 -1279 0
-1257 1279 0
-817 1279 0
818 1258 -1280 0
-1258 1280 0
-818 1280 0
819 1259 -1281 0
-1259 1281 0
-819 1281 0
820 1260 -1282 0
-1260 1282 0
-820 1282 0
821 1261 -1283 0
-1261 1283 0
-821 1283 0
822 1262 -1284 0
-1262 1284 0
-822 1284 0
823 1263 -1285 0
-1263 1285 0
-823 1285 0
824 1264 -1286 0
-1264 1286 0
-824 1286 0
825 1265 -1287 0
-1265 1287 0
-825 1287 0
826 1266 -1288 0
-1266 1288 0
-826 1288 0
827 1267 -1289 0
-1267 1289 0
-827 1289 0
828 1268 -1290 0
-1268 1290 0
-828 1290 0
829 1269 -1291 0
-1269 1291 0
-829 1291 0
830 1270 -1292 0
-1270 1292 0
-830 1292 0
831 1271 -1293 0
-1271 1293 0
-831 1293 0
832 1272 -1294 0
-1272 1294 0
-832 1294 0
833 1273 -1295 0
-1273 1295 0
-833 1295 0
834 1274 -1296 0
-1274 1296 0
-834 1296 0
835 1275 -1297 0
-1275 1297 0
-835 1297 0
836 1276 -1298 0
-1276 1298 0
-836 1298 0
837 1277 -1299 0
-1277 1299 0
-837 1299 0
838 1278 -1300 0
-1278 1300 0
-838 1300 0
839 1279 -1301 0
-1279 1301 0
-839 1301 0
840 1280 -1302 0
-1280 1302 0
-840 1302 0
841 1281 -1303 0
-1281 1303 0
-841 1303 0
842 1282 -1304 0
-1282 1304 0
-842 1304 0
843 1283 -1305 0
-1283 1305 0
-843 1305 0
844 1284 -1306 0
-1284 1306 0
-844 1306 0
845 1285 -1307 0
-1285 1307 0
-845 1307 0
846 1286 -1308 0
-1286 1308 0
-846 1308 0
847 1287 -1309 0
-1287 1309 0
-847 1309 0
848 1288 -1310 0
-1288 1310 0
-848 1310 0
849 1289 -1311 0
-1289 1311 0
-849 1311 0
850 1290 -1312 0
-1290 1312 0
-850 1312 0
851 1291 -1313 0
-1291 1313 0
-851 1313 0
852 1292 -1314 0
-1292 1314 0
-852 1314 0
853 1293 -1315 0
-1293 1315 0
-853 1315 0
854 1294 -1316 0
-1294 1316 0
-854 1316 0
855 1295 -1317 0
-1295 1317 0
-855 1317 0
856 1296 -1318 0
-1296 1318 0
-856 1318 0
857 1297 -1319 0
-1297 1319 0
-857 1319 0
858 1298 -1320 0
-1298 1320 0
-858 1320 0
859 1299 -1321 0
-1299 1321 0
-859 1321 0
860 1300 -1322 0
-1300 1322 0
-860 1322 0
861 1301 -1323 0
-1301 1323 0
-861 1323 0
862 1302 -1324 0
-1302 1324 0
-862 1324 0
863 1303 -1325 0
-1303 1325 0
-863 1325 0
864 1304 -1326 0
-1304 1326 0
-864 1326 0
865 1305 -1327 0
-1305 1327 0
-865 1327 0
866 1306 -1328 0
-1306 1328 0
-866 1328 0
867 1307 -1329 0
-1307 1329 0
-867 1329 0
868 1308 -1330 0
-1308 1330 0
-868 1330 0
869 1309 -1331 0
-1309 1331 0
-869 1331 0
870 1310 -1332 0
-1310 1332 0
-870 1332 0
871 1311 -1333 0
-1311 1333 0
-871 1333 0
872 1312 -1334 0
-1312 1334 0
-872 1334 0
873 1313 -1335 0
-1313 1335 0
-873 1335 0
874 1314 -1336 0
-1314 1336 0
-874 1336 0
875 1315 -1337 0
-1315 1337 0
-875 1337 0
876 1316 -1338 0
-1316 1338 0
-876 1338 0
877 1317 -1339 0
-1317 1339 0
-877 1339 0
878 1318 -1340 0
-1318 1340 0
-878 1340 0
-1 -2 461 0
-24 -25 483 0
-47 -48 505 0
-70 -71 527 0
-93 -94 549 0
-116 -117 571 0
-139 -140 593 0
-162 -163 615 0
-185 -186 637 0
-208 -209 659 0
-1 -2 462 0
-24 -25 484 0
-47 -48 506 0
-70 -71 528 0
-93 -94 550 0
-116 -117 572 0
-139 -140 594 0
-162 -163 616 0
-185 -186 638 0
-208 -209 660 0
-1 -2 463 0
-24 -25 485 0
-47 -48 507 0
-70 -71 529 0
-93 -94 551 0
-116 -117 573 0
-139 -140 595 0
-162 -163 617 0
-185 -186 639 0
-208 -209 661 0
-1 -3 461 0
-24 -26 483 0
-47 -49 505 0
-70 -72 527 0
-93 -95 549 0
-116 -118 571 0
-139 -141 593 0
-162 -164 615 0
-185 -187 637 0
-208 -210 659 0
-1 -3 462 0
-24 -26 484 0
-47 -49 506 0
-70 -72 528 0
-93 -95 550 0
-116 -118 572 0
-139 -141 594 0
-162 -164 616 0
-185 -187 638 0
-208 -210 660 0
-1 -3 463 0
-24 -26 485 0
-47 -49 507 0
-70 -72 529 0
-93 -95 551 0
-116 -118 573 0
-139 -141 595 0
-162 -164 617 0
-185 -187 639 0
-208 -210 661 0
-1 -3 464 0
-24 -26 486 0
-47 -49 508 0
-70 -72 530 0
-93 -95 552 0
-116 -118 574 0
-139 -141 596 0
-162 -164 618 0
-185 -187 640 0
-208 -210 662 0
-1 -4 461 0
-24 -27 483 0
-47 -50 505 0
-70 -73 527 0
-93 -96 549 0
-116 -119 571 0
-139 -142 593 0
-162 -165 615 0
-185 -188 637 0
-208 -211 659 0
-1 -4 462 0
-24 -27 484 0
-47 -50 506 0
-70 -73 528 0
-93 -96 550 0
-116 -119 572 0
-139 -142 594 0
-162 -165 616 0
-185 -188 638 0
-208 -211 660 0
-1 -4 463 0
-24 -27 485 0
-47 -50 507 0
-70 -73 529 0
-93 -96 551 0
-116 -119 573 0
-139 -142 595 0
-162 -165 617 0
-185 -188 639 0
-208 -211 661 0
-1 -4 464 0
-24 -27 486 0
-47 -50 508 0
-70 -73 530 0
-93 -96 552 0
-116 -119 574 0
-139 -142 596 0
-162 -165 618 0
-185 -188 640 0
-208 -211 662 0
-1 -4 465 0
-24 -27 487 0
-47 -50 509 0
-70 -73 531 0
-93 -96 553 0
-116 -119 575 0
-139 -142 597 0
-162 -165 619 0
-185 -188 641 0
-208 -211 663 0
-1 -4 466 0
-24 -27 488 0
-47 -50 510 0
-70 -73 532 0
-93 -96 554 0
-116 -119 576 0
-139 -142 598 0
-162 -165 620 0
-185 -188 642 0
-208 -211 664 0
-1 -5 461 0
-24 -28 483 0
-47 -51 505 0
-70 -74 527 0
-93 -97 549 0
-116 -120 571 0
-139 -143 593 0
-162 -166 615 0
-185 -189 637 0
-208 -212 659 0
-1 -5 462 0
-24 -28 484 0
-47 -51 506 0
-70 -74 528 0
-93 -97 550 0
-116 -120 572 0
-139 -143 594 0
-162 -166 616 0
-185 -189 638 0
-208 -212 660 0
-1 -5 463 0
-24 -28 485 0
-47 -51 507 0
-70 -74 529 0
-93 -97 551 0
-116 -120 573 0
-139 -143 595 0
-162 -166 617 0
-185 -189 639 0
-208 -212 661 0
-1 -5 464 0
-24 -28 486 0
-47 -51 508 0
-70 -74 530 0
-93 -97 552 0
-116 -120 574 0
-139 -143 596 0
-162 -166 618 0
-185 -189 640 0
-208 -212 662 0
-1 -5 465 0
-24 -28 487 0
-47 -51 509 0
-70 -74 531 0
-93 -97 553 0
-116 -120 575 0
-139 -143 597 0
-162 -166 619 0
-185 -189 641 0
-208 -212 663 0
-1 -5 466 0
-24 -28 488 0
-47 -51 510 0
-70 -74 532 0
-93 -97 554 0
-116 -120 576 0
-139 -143 598 0
-162 -166 620 0
-185 -189 642 0
-208 -212 664 0
-1 -6 461 0
-24 -29 483 0
-47 -52 505 0
-70 -75 527 0
-93 -98 549 0
-116 -121 571 0
-139 -144 593 0
-162 -167 615 0
-185 -190 637 0
-208 -213 659 0
-1 -6 462 0
-24 -29 484 0
-47 -52 506 0
-70 -75 528 0
-93 -98 550 0
-116 -121 572 0
-139 -144 594 0
-162 -167 616 0
-185 -190 638 0
-208 -213 660 0
-1 -6 463 0
-24 -29 485 0
-47 -52 507 0
-70 -75 529 0
-93 -98 551 0
-116 -121 573 0
-139 -144 595 0
-162 -167 617 0
-185 -190 639 0
-208 -213 661 0
-1 -6 464 0
-24 -29 486 0
-47 -52 508 0
-70 -75 530 0
-93 -98 552 0
-116 -121 574 0
-139 -144 596 0
-162 -167 618 0
-185 -190 640 0
-208 -213 662 0
-1 -6 465 0
-24 -29 487 0
-47 -52 509 0
-70 -75 531 0
-93 -98 553 0
-116 -121 575 0
-139 -144 597 0
-162 -167 619 0
-185 -190 641 0
-208 -213 663 0
-1 -6 467 0
-24 -29 489 0
-47 -52 511 0
-70 -75 533 0
-93 -98 555 0
-116 -121 577 0
-139 -144 599 0
-162 -167 621 0
-185 -190 643 0
-208 -213 665 0
-1 -6 468 0
-24 -29 490 0
-47 -52 512 0
-70 -75 534 0
-93 -98 556 0
-116 -121 578 0
-139 -144 600 0
-162 -167 622 0
-185 -190 644 0
-208 -213 666 0
-1 -6 469 0
-24 -29 491 0
-47 -52 513 0
-70 -75 535 0
-93 -98 557 0
-116 -121 579 0
-139 -144 601 0
-162 -167 623 0
-185 -190 645 0
-208 -213 667 0
-1 -6 470 0
-24 -29 492 0
-47 -52 514 0
-70 -75 536 0
-93 -98 558 0
-116 -121 580 0
-139 -144 602 0
-162 -167 624 0
-185 -190 646 0
-208 -213 668 0
-1 -6 471 0
-24 -29 493 0
-47 -52 515 0
-70 -75 537 0
-93 -98 559 0
-116 -121 581 0
-139 -144 603 0
-162 -167 625 0
-185 -190 647 0
-208 -213 669 0
-1 -6 472 0
-24 -29 494 0
-47 -52 516 0
-70 -75 538 0
-93 -98 560 0
-116 -121 582 0
-139 -144 604 0
-162 -167 626 0
-185 -190 648 0
-208 -213 670 0
-1 -6 473 0
-24 -29 495 0
-47 -52 517 0
-70 -75 539 0
-93 -98 561 0
-116 -121 583 0
-139 -144 605 0
-162 -167 627 0
-185 -190 649 0
-208 -213 671 0
-1 -7 461 0
-24 -30 483 0
-47 -53 505 0
-70 -76 527 0
-93 -99 549 0
-116 -122 571 0
-139 -145 593 0
-162 -168 615 0
-185 -191 637 0
-208 -214 659 0
-1 -7 462 0
-24 -30 484 0
-47 -53 506 0
-70 -76 528 0
-93 -99 550 0
-116 -122 572 0
-139 -145 594 0
-162 -168 616 0
-185 -191 638 0
-208 -214 660 0
-1 -7 463 0
-24 -30 485 0
-47 -53 507 0
-70 -76 529 0
-93 -99 551 0
-116 -122 573 0
-139 -145 595 0
-162 -168 617 0
-185 -191 639 0
-208 -214 661 0
-1 -7 464 0
-24 -30 486 0
-47 -53 508 0
-70 -76 530 0
-93 -99 552 0
-116 -122 574 0
-139 -145 596 0
-162 -168 618 0
-185 -191 640 0
-208 -214 662 0
-1 -7 465 0
-24 -30 487 0
-47 -53 509 0
-70 -76 531 0
-93 -99 553 0
-116 -122 575 0
-139 -145 597 0
-162 -168 619 0
-185 -191 641 0
-208 -214 663 0
-1 -7 467 0
-24 -30 489 0
-47 -53 511 0
-70 -76 533 0
-93 -99 555 0
-116 -122 577 0
-139 -145 599 0
-162 -168 621 0
-185 -191 643 0
-208 -214 665 0
-1 -7 468 0
-24 -30 490 0
-47 -53 512 0
-70 -76 534 0
-93 -99 556 0
-116 -122 578 0
-139 -145 600 0
-162 -168 622 0
-185 -191 644 0
-208 -214 666 0
-1 -7 469 0
-24 -30 491 0
-47 -53 513 0
-70 -76 535 0
-93 -99 557 0
-116 -122 579 0
-139 -145 601 0
-162 -168 623 0
-185 -191 645 0
-208 -214 667 0
-1 -7 470 0
-24 -30 492 0
-47 -53 514 0
-70 -76 536 0
-93 -99 558 0
-116 -122 580 0
-139 -145 602 0
-162 -168 624 0
-185 -191 646 0
-208 -214 668 0
-1 -7 471 0
-24 -30 493 0
-47 -53 515 0
-70 -76 537 0
-93 -99 559 0
-116 -122 581 0
-139 -145 603 0
-162 -168 625 0
-185 -191 647 0
-208 -214 669 0
-1 -7 472 0
-24 -30 494 0
-47 -53 516 0
-70 -76 538 0
-93 -99 560 0
-116 -122 582 0
-139 -145 604 0
-162 -168 626 0
-185 -191 648 0
-208 -214 670 0
-1 -7 473 0
-24 -30 495 0
-47 -53 517 0
-70 -76 539 0
-93 -99 561 0
-116 -122 583 0
